segments.date,customer.id,customer.descriptive_name,campaign.id,campaign.name,campaign.status,campaign.advertising_channel_type,ad_group.id,ad_group.name,ad_group.status,segments.device,segments.ad_network_type,segments.product_item_id,segments.product_title,segments.product_brand,segments.product_type_l1,segments.product_type_l2,ad_group_criterion.keyword.text,ad_group_criterion.keyword.match_type,metrics.impressions,metrics.clicks,metrics.cost_micros,metrics.ctr,metrics.average_cpc,metrics.average_cpm,metrics.conversions,metrics.conversions_value,metrics.all_conversions,metrics.all_conversions_value,metrics.cost_per_conversion,metrics.conversions_from_interactions_rate,metrics.value_per_conversion,metrics.search_impression_share,metrics.search_budget_lost_impression_share,metrics.search_rank_lost_impression_share,metrics.view_through_conversions,metrics.interaction_rate
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,9985276747,ag_sneaker,ENABLED,MOBILE,SEARCH,SP-AYK-SN-076,Vans Club C 85 Kadın Sneaker,Vans,Ayakkabı,Sneaker,,,321,4,18820000,0.012461,4381098,58629283,0.1,209.54,0.1,230.49,188200000,0.025,2095.4,0.37,0.07,0.23,5,0.012461
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,6645817863,ag_günlük_ayakkabı,ENABLED,DESKTOP,SEARCH,SP-AYK-GN-091,Columbia Go Walk 7 Erkek Günlük Ayakkabı,Columbia,Ayakkabı,Günlük Ayakkabı,,,165,6,21940000,0.036364,3370108,132969696,0.1,204.44,0.1,224.88,219400000,0.016667,2044.4,0.57,0.14,0.12,3,0.036364
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,7827459459,ag_sneaker,ENABLED,MOBILE,SEARCH,SP-AYK-SN-050,The North Face Old Skool Erkek Sneaker,The North Face,Ayakkabı,Sneaker,,,274,13,31860000,0.047445,2372930,116277372,0.5,1297.0,0.6,1426.7,63720000,0.038462,2594.0,0.65,0.09,0.06,1,0.047445
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,6488378228,ag_bot_ve_çizme,ENABLED,MOBILE,SEARCH,SP-AYK-BT-178,Crocs Manoa Leather Erkek Bot,Crocs,Ayakkabı,Bot ve Çizme,,,415,6,10510000,0.014458,1697333,25325301,0.1,257.99,0.1,283.79,105100000,0.016667,2579.9,0.45,0.08,0.16,1,0.014458
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,679242788,ag_sneaker,ENABLED,DESKTOP,SEARCH,SP-AYK-SN-057,Under Armour Chuck Taylor All Star Kadın Sneaker,Under Armour,Ayakkabı,Sneaker,,,437,10,20850000,0.022883,2051310,47711670,0.3,549.61,0.3,604.57,69500000,0.03,1832.03,0.34,0.07,0.18,0,0.022883
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,5877470909,ag_outdoor_ayakkabı,ENABLED,MOBILE,SEARCH,SP-AYK-OD-132,Birkenstock Terrex AX4 Erkek Outdoor Ayakkabı,Birkenstock,Ayakkabı,Outdoor Ayakkabı,,,233,4,22810000,0.017167,4635155,97896995,0.1,228.66,0.1,251.53,228099999,0.025,2286.6,0.65,0.05,0.18,3,0.017167
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,7522550585,ag_sneaker,ENABLED,DESKTOP,SEARCH,SP-AYK-SN-067,Salomon Suede Classic XXI Erkek Sneaker,Salomon,Ayakkabı,Sneaker,,,144,4,14340000,0.027778,3568852,99583333,0.2,344.74,0.2,379.21,71699999,0.05,1723.7,0.59,0.12,0.24,4,0.027778
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,4572168931,ag_bot_ve_çizme,ENABLED,TABLET,SEARCH,SP-AYK-BT-183,Reebok Nuptse II Kadın Bot,Reebok,Ayakkabı,Bot ve Çizme,,,308,4,25460000,0.012987,5747619,82662337,0.1,593.4,0.1,652.74,254600000,0.025,5934.0,0.51,0.11,0.08,5,0.012987
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,7716651045,ag_sneaker,ENABLED,DESKTOP,SEARCH,SP-AYK-SN-073,Lacoste Club C 85 Erkek Sneaker,Lacoste,Ayakkabı,Sneaker,,,537,22,32150000,0.040968,1452480,59869646,0.4,849.84,0.4,934.82,80374999,0.018182,2124.6,0.23,0.13,0.06,4,0.040968
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,5095493767,ag_voleybol_ayakkabısı,ENABLED,DESKTOP,SEARCH,SP-AYK-VL-174,Birkenstock Gel-Task MT 3 Kadın Voleybol Ayakkabısı,Birkenstock,Ayakkabı,Voleybol Ayakkabısı,,,194,6,29200000,0.030928,4406034,150515463,0.1,212.72,0.1,233.99,292000000,0.016667,2127.2,0.43,0.05,0.09,3,0.030928
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,8832865293,ag_halı_saha_ayakkabısı,ENABLED,MOBILE,SEARCH,SP-AYK-HS-096,Salomon Predator Accuracy.3 TF Erkek Halı Saha,Salomon,Ayakkabı,Halı Saha Ayakkabısı,,,186,5,30490000,0.026882,5648972,163924731,0.2,297.14,0.2,326.85,152450000,0.04,1485.7,0.47,0.13,0.15,5,0.026882
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,6225318999,ag_sneaker,ENABLED,MOBILE,SEARCH,SP-AYK-SN-064,Lacoste Chuck Taylor All Star Unisex Sneaker,Lacoste,Ayakkabı,Sneaker,,,59,2,7050000,0.033898,3414143,119491525,0.1,135.43,0.1,148.97,70500000,0.05,1354.3,0.73,0.04,0.16,0,0.033898
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,9949704174,ag_günlük_ayakkabı,ENABLED,DESKTOP,SEARCH,SP-AYK-GN-079,Lacoste Tanjun Erkek Günlük Ayakkabı,Lacoste,Ayakkabı,Günlük Ayakkabı,,,185,8,20940000,0.043243,2595334,113189189,0.3,440.33,0.3,484.36,69800000,0.0375,1467.77,0.28,0.02,0.18,0,0.043243
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,2032336042,ag_terlik,ENABLED,MOBILE,SEARCH,SP-AYK-TR-168,Skechers Arizona Erkek Sandalet,Skechers,Ayakkabı,Terlik,,,205,10,29410000,0.04878,2801459,143463414,0.3,457.71,0.3,503.48,98033333,0.03,1525.7,0.78,0.09,0.23,5,0.04878
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,2041478083,ag_bot_ve_çizme,ENABLED,MOBILE,SEARCH,SP-AYK-BT-184,Nike Nuptse II Erkek Bot,Nike,Ayakkabı,Bot ve Çizme,,,148,7,30010000,0.047297,3904926,202770270,0.1,343.05,0.1,377.36,300100000,0.014286,3430.5,0.38,0.05,0.07,0,0.047297
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,7217647301,ag_halı_saha_ayakkabısı,ENABLED,DESKTOP,SEARCH,SP-AYK-HS-093,Lacoste Mercurial Vapor 15 Club TF Erkek Halı Saha,Lacoste,Ayakkabı,Halı Saha Ayakkabısı,,,49,2,8199999,0.040816,3539052,167346938,0.1,183.43,0.1,201.77,81999999,0.05,1834.3,0.43,0.11,0.17,2,0.040816
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,8931337482,ag_halı_saha_ayakkabısı,ENABLED,MOBILE,SEARCH,SP-AYK-HS-100,Reebok Future 7 Play TT Erkek Halı Saha,Reebok,Ayakkabı,Halı Saha Ayakkabısı,,,353,8,23260000,0.022663,2797889,65892351,0.2,280.79,0.2,308.87,116300000,0.025,1403.95,0.29,0.11,0.2,4,0.022663
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,8729429441,ag_basketbol_ayakkabısı,ENABLED,MOBILE,SEARCH,SP-AYK-BK-112,Adidas LeBron XXI Erkek Basketbol Ayakkabısı,Adidas,Ayakkabı,Basketbol Ayakkabısı,,,169,5,11830000,0.029586,1994145,70000000,0.1,457.76,0.1,503.54,118300000,0.02,4577.6,0.26,0.06,0.09,2,0.029586
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,5593695464,ag_terlik,ENABLED,MOBILE,SEARCH,SP-AYK-TR-161,Under Armour Classic Clog Unisex Terlik,Under Armour,Ayakkabı,Terlik,,,189,5,10870000,0.026455,1966542,57513227,0.2,251.4,0.2,276.54,54349999,0.04,1257.0,0.59,0.04,0.14,3,0.026455
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,5426677791,ag_outdoor_ayakkabı,ENABLED,MOBILE,SEARCH,SP-AYK-OD-122,Hummel X Ultra 4 GTX Erkek Outdoor Ayakkabı,Hummel,Ayakkabı,Outdoor Ayakkabı,,,247,11,23530000,0.044534,1973947,95263157,0.4,1462.8,0.4,1609.08,58825000,0.036364,3657.0,0.64,0.04,0.19,0,0.044534
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,8348578842,ag_sneaker,ENABLED,MOBILE,SEARCH,SP-AYK-SN-060,Puma Chuck Taylor All Star Kadın Sneaker,Puma,Ayakkabı,Sneaker,,,96,4,14380000,0.041667,3268774,149791666,0.1,201.55,0.1,221.71,143800000,0.025,2015.5,0.24,0.12,0.06,5,0.041667
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,4240626645,ag_basketbol_ayakkabısı,ENABLED,MOBILE,SEARCH,SP-AYK-BK-115,Converse LeBron XXI Erkek Basketbol Ayakkabısı,Converse,Ayakkabı,Basketbol Ayakkabısı,,,113,5,7070000,0.044248,1193238,62566371,0.1,418.42,0.1,460.26,70700000,0.02,4184.2,0.71,0.02,0.19,0,0.044248
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,1651365126,ag_koşu_ayakkabısı,ENABLED,DESKTOP,SEARCH,SP-AYK-KS-017,Salomon Gel-Nimbus 26 Erkek Koşu Ayakkabısı,Salomon,Ayakkabı,Koşu Ayakkabısı,,,160,5,22600000,0.03125,4137296,141250000,0.1,472.55,0.1,519.81,226000000,0.02,4725.5,0.67,0.09,0.15,4,0.03125
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,5675947224,ag_koşu_ayakkabısı,ENABLED,MOBILE,SEARCH,SP-AYK-KS-022,Converse Fresh Foam X 1080v13 Kadın Koşu Ayakkabısı,Converse,Ayakkabı,Koşu Ayakkabısı,,,321,4,8780000,0.012461,1770350,27352024,0.1,423.24,0.1,465.56,87799999,0.025,4232.4,0.78,0.11,0.16,1,0.012461
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,8666446068,ag_sneaker,ENABLED,MOBILE,SEARCH,SP-AYK-SN-065,Asics Suede Classic XXI Erkek Sneaker,Asics,Ayakkabı,Sneaker,,,158,5,24450000,0.031646,4685903,154746835,0.2,492.88,0.2,542.17,122249999,0.04,2464.4,0.57,0.09,0.25,5,0.031646
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,256512016,ag_terlik,ENABLED,DESKTOP,SEARCH,SP-AYK-TR-154,Adidas Adilette Comfort Kadın Terlik,Adidas,Ayakkabı,Terlik,,,27,1,6560000,0.037037,5167756,242962962,0.0,0.0,0.0,0.0,65599999,0.0,0.0,0.59,0.08,0.18,1,0.037037
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,9573203035,ag_terlik,ENABLED,DESKTOP,SEARCH,SP-AYK-TR-147,Lacoste Adilette Comfort Erkek Terlik,Lacoste,Ayakkabı,Terlik,,,209,8,25130000,0.038278,2819890,120239234,0.3,276.15,0.3,303.76,83766666,0.0375,920.5,0.29,0.02,0.1,0,0.038278
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,174467203,ag_outdoor_ayakkabı,ENABLED,MOBILE,SEARCH,SP-AYK-OD-126,Hummel Terrex AX4 Erkek Outdoor Ayakkabı,Hummel,Ayakkabı,Outdoor Ayakkabı,,,690,25,31130000,0.036232,1216493,45115942,1.1,4154.14,1.2,4569.55,28299999,0.044,3776.49,0.43,0.13,0.14,4,0.036232
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,8620573323,ag_terlik,ENABLED,DESKTOP,SEARCH,SP-AYK-TR-151,Columbia Adilette Comfort Kadın Terlik,Columbia,Ayakkabı,Terlik,,,80,3,17400000,0.0375,4393879,217499999,0.1,57.32,0.1,63.05,173999999,0.033333,573.2,0.36,0.05,0.14,3,0.0375
2024-10-01,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,501313005,ag_sneaker,ENABLED,DESKTOP,SEARCH,SP-AYK-SN-031,Hummel Air Force 1 '07 Erkek Sneaker,Hummel,Ayakkabı,Sneaker,,,444,20,31190000,0.045045,1508587,70247747,0.8,1513.99,0.9,1665.39,38987500,0.04,1892.49,0.44,0.13,0.21,4,0.045045
2024-10-01,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,2105062769,ag_forma,ENABLED,DESKTOP,SEARCH,SP-GYM-FR-132,U.S. Polo Assn. Trabzonspor 2024/25 İç Saha Forması,U.S. Polo Assn.,Giyim,Forma,,,416,9,21140000,0.021635,2218502,50817307,0.3,408.7,0.3,449.57,70466666,0.033333,1362.33,0.43,0.05,0.25,3,0.021635
2024-10-01,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,2734231826,ag_forma,ENABLED,MOBILE,SEARCH,SP-GYM-FR-128,Levi's Fenerbahçe 2024/25 İç Saha Forması,Levi's,Giyim,Forma,,,109,4,23390000,0.036697,4978736,214587155,0.1,156.31,0.1,171.94,233900000,0.025,1563.1,0.26,0.02,0.11,5,0.036697
2024-10-01,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,7910916280,ag_tişört,ENABLED,MOBILE,SEARCH,SP-GYM-TS-008,Vans Trefoil Essentials Kadın Tişört,Vans,Giyim,Tişört,,,128,3,18180000,0.023438,5101207,142031250,0.1,83.61,0.1,91.97,181799999,0.033333,836.1,0.77,0.15,0.23,3,0.023438
2024-10-01,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,5114866780,ag_jean,ENABLED,MOBILE,SEARCH,SP-GYM-JN-115,Adidas 501 Original Fit Erkek Jean,Adidas,Giyim,Jean,,,196,9,35230000,0.045918,3534564,179744897,0.4,759.12,0.4,835.03,88074999,0.044444,1897.8,0.46,0.06,0.06,1,0.045918
2024-10-01,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,3237480891,ag_tişört,ENABLED,DESKTOP,SEARCH,SP-GYM-TS-009,Reebok Trefoil Essentials Erkek Tişört,Reebok,Giyim,Tişört,,,158,5,35560000,0.031646,5993202,225063291,0.2,205.89,0.2,226.48,177800000,0.04,1029.45,0.48,0.09,0.09,3,0.031646
2024-10-01,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,299736051,ag_tişört,ENABLED,MOBILE,SEARCH,SP-GYM-TS-013,Nike Cotton Logo Erkek Tişört,Nike,Giyim,Tişört,,,362,13,27370000,0.035912,2034477,75607734,0.6,343.26,0.7,377.59,45616666,0.046154,572.1,0.69,0.07,0.16,3,0.035912
2024-10-01,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,1307753031,ag_sweatshirt,ENABLED,MOBILE,SEARCH,SP-GYM-SW-037,Under Armour Core Logo Erkek Hoodie,Under Armour,Giyim,Sweatshirt,,,1683,38,39280000,0.022579,1009512,23339275,1.8,1780.1,2.0,1958.11,21822222,0.047368,988.94,0.67,0.1,0.08,1,0.022579
2024-10-01,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,9810371763,ag_eşofman_altı,ENABLED,DESKTOP,SEARCH,SP-GYM-EA-057,U.S. Polo Assn. Essentials Fleece Erkek Eşofman Altı,U.S. Polo Assn.,Giyim,Eşofman Altı,,,112,5,27660000,0.044643,4832416,246964285,0.1,131.33,0.1,144.46,276599999,0.02,1313.3,0.35,0.06,0.14,1,0.044643
2024-10-01,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,1661305531,ag_ceket,ENABLED,MOBILE,SEARCH,SP-GYM-CK-101,Under Armour Run Favorite Erkek Ceket,Under Armour,Giyim,Ceket,,,423,6,12760000,0.014184,1911232,30165484,0.2,476.37,0.2,524.01,63800000,0.033333,2381.85,0.47,0.12,0.11,4,0.014184
2024-10-01,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,4066986431,ag_eşofman_altı,ENABLED,DESKTOP,SEARCH,SP-GYM-EA-048,Lacoste Sportswear Club Kadın Eşofman Altı,Lacoste,Giyim,Eşofman Altı,,,79,2,13010000,0.025316,5331867,164683544,0.1,118.88,0.1,130.77,130100000,0.05,1188.8,0.26,0.1,0.08,4,0.025316
2024-10-01,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,7857820980,ag_jean,ENABLED,DESKTOP,SEARCH,SP-GYM-JN-113,Under Armour 501 Original Fit Erkek Jean,Under Armour,Giyim,Jean,,,270,6,34590000,0.022222,5093837,128111111,0.1,226.53,0.1,249.18,345900000,0.016667,2265.3,0.77,0.03,0.09,4,0.022222
2024-10-01,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,6807018712,ag_tişört,ENABLED,MOBILE,SEARCH,SP-GYM-TS-026,The North Face Tech Kadın Antrenman Tişört,The North Face,Giyim,Tişört,,,52,2,15050000,0.038462,5109081,289423076,0.0,0.0,0.0,0.0,150500000,0.0,0.0,0.51,0.05,0.19,3,0.038462
2024-10-01,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,8917463623,ag_mont,ENABLED,MOBILE,SEARCH,SP-GYM-MN-082,Levi's Thermoball Eco 2.0 Kadın Mont,Levi's,Giyim,Mont,,,175,8,28170000,0.045714,3393309,160971428,0.2,1069.42,0.2,1176.36,140850000,0.025,5347.1,0.33,0.05,0.19,3,0.045714
2024-10-01,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,937645190,ag_ceket,ENABLED,DESKTOP,SEARCH,SP-GYM-CK-103,Puma Run Favorite Erkek Ceket,Puma,Giyim,Ceket,,,311,10,38600000,0.032154,3587860,124115755,0.2,257.52,0.2,283.27,193000000,0.02,1287.6,0.38,0.11,0.2,3,0.032154
2024-10-01,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,1340988937,ag_sweatshirt,ENABLED,DESKTOP,SEARCH,SP-GYM-SW-036,Jack & Jones Essentials 3-Stripes Kadın Sweatshirt,Jack & Jones,Giyim,Sweatshirt,,,255,3,19450000,0.011765,4946981,76274509,0.1,193.78,0.1,213.16,194499999,0.033333,1937.8,0.71,0.13,0.23,2,0.011765
2024-10-01,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,8070788595,ag_ceket,ENABLED,MOBILE,SEARCH,SP-GYM-CK-098,Puma Sportswear Windrunner Kadın Rüzgarlık,Puma,Giyim,Ceket,,,97,2,16910000,0.020619,5814805,174329896,0.1,200.5,0.1,220.55,169100000,0.05,2005.0,0.43,0.12,0.17,0,0.020619
2024-10-01,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,9487098832,ag_bel_çantası,ENABLED,DESKTOP,CONTENT,SP-AKS-BC-051,U.S. Polo Assn. Heritage Hip Pack Unisex Bel Çantası,U.S. Polo Assn.,Aksesuar,Bel Çantası,,,485,11,67120000,0.02268,5671380,138391752,0.2,80.49,0.2,88.54,335600000,0.018182,402.45,,,,0,0.02268
2024-10-01,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,3743737443,ag_eşofman_altı,ENABLED,MOBILE,YOUTUBE_WATCH,SP-GYM-EA-049,Vans Sportswear Club Erkek Eşofman Altı,Vans,Giyim,Eşofman Altı,,,60,3,11830000,0.05,3872112,197166666,0.1,115.07,0.1,126.58,118300000,0.033333,1150.7,,,,2,0.05
2024-10-01,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,7227861487,ag_ceket,ENABLED,MOBILE,CONTENT,SP-GYM-CK-092,Hummel Sportswear Windrunner Kadın Rüzgarlık,Hummel,Giyim,Ceket,,,150,3,14470000,0.02,4173849,96466666,0.1,196.0,0.1,215.6,144700000,0.033333,1960.0,,,,3,0.02
2024-10-01,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,7956669437,ag_eşofman_takımı,ENABLED,DESKTOP,CONTENT,SP-GYM-ET-063,The North Face Sportswear Sport Essentials Erkek Eşofman Takımı,The North Face,Giyim,Eşofman Takımı,,,714,26,62770000,0.036415,2388285,87913165,0.6,941.81,0.7,1035.99,104616666,0.023077,1569.68,,,,0,0.036415
2024-10-01,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,4597066095,ag_sweatshirt,ENABLED,DESKTOP,CONTENT,SP-GYM-SW-041,Jack & Jones Core Logo Erkek Hoodie,Jack & Jones,Giyim,Sweatshirt,,,136,6,23670000,0.044118,3701764,174044117,0.1,154.26,0.1,169.69,236700000,0.016667,1542.6,,,,5,0.044118
2024-10-01,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,2987280872,ag_eşofman_takımı,ENABLED,MOBILE,SEARCH,SP-GYM-ET-068,Puma Basic 3-Stripes Kadın Eşofman Takımı,Puma,Giyim,Eşofman Takımı,,,2070,21,33400000,0.010145,1563979,16135265,0.8,2230.22,0.9,2453.24,41749999,0.038095,2787.77,,,,1,0.010145
2024-10-01,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,1318096770,ag_ceket,ENABLED,MOBILE,SEARCH,SP-GYM-CK-096,Vans Sportswear Windrunner Kadın Rüzgarlık,Vans,Giyim,Ceket,,,243,10,23900000,0.041152,2342820,98353909,0.4,966.67,0.4,1063.34,59749999,0.04,2416.67,,,,0,0.041152
2024-10-01,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,5598892818,ag_mont,ENABLED,MOBILE,CONTENT,SP-GYM-MN-084,The North Face Silver Ridge Kadın Yağmurluk,The North Face,Giyim,Mont,,,123,6,24280000,0.04878,3989353,197398373,0.2,367.04,0.2,403.74,121400000,0.033333,1835.2,,,,2,0.04878
2024-10-01,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,8296164647,ag_tişört,ENABLED,MOBILE,YOUTUBE_WATCH,SP-GYM-TS-005,Jack & Jones Sportswear Essential Erkek Tişört,Jack & Jones,Giyim,Tişört,,,372,13,45770000,0.034946,3459544,123037634,0.2,167.58,0.2,184.34,228850000,0.015385,837.9,,,,5,0.034946
2024-10-01,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,2372678416,ag_jean,ENABLED,MOBILE,YOUTUBE_WATCH,SP-GYM-JN-114,Under Armour 501 Original Fit Kadın Jean,Under Armour,Giyim,Jean,,,777,8,21620000,0.010296,2529226,27824967,0.2,392.94,0.2,432.23,108100000,0.025,1964.7,,,,2,0.010296
2024-10-01,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,9810371763,ag_eşofman_altı,ENABLED,MOBILE,SEARCH,SP-GYM-EA-057,U.S. Polo Assn. Essentials Fleece Erkek Eşofman Altı,U.S. Polo Assn.,Giyim,Eşofman Altı,,,427,11,67099999,0.025761,5790162,157142857,0.2,289.89,0.2,318.88,335499999,0.018182,1449.45,,,,3,0.025761
2024-10-01,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,1263201647,ag_şapka,ENABLED,DESKTOP,YOUTUBE_WATCH,SP-AKS-SP-039,The North Face Baseball Cap Unisex Şapka,The North Face,Aksesuar,Şapka,,,1000,33,57090000,0.033,1726040,57090000,1.4,569.51,1.5,626.46,40778571,0.042424,406.79,,,,2,0.033
2024-10-01,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,2488579674,ag_outdoor_ayakkabı,ENABLED,MOBILE,SEARCH,SP-AYK-OD-130,New Balance Terrex AX4 Erkek Outdoor Ayakkabı,New Balance,Ayakkabı,Outdoor Ayakkabı,,,1062,21,25680000,0.019774,1211122,24180790,0.5,1491.88,0.6,1641.07,51360000,0.02381,2983.76,,,,0,0.019774
2024-10-01,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,937645190,ag_ceket,ENABLED,MOBILE,YOUTUBE_WATCH,SP-GYM-CK-103,Puma Run Favorite Erkek Ceket,Puma,Giyim,Ceket,,,2412,57,61010000,0.023632,1057768,25294361,2.2,3013.19,2.4,3314.51,27731818,0.038596,1369.63,,,,2,0.023632
2024-10-01,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,9802233765,ag_sweatshirt,ENABLED,DESKTOP,CONTENT,SP-GYM-SW-030,Hummel Club Fleece Crew Kadın Sweatshirt,Hummel,Giyim,Sweatshirt,,,369,8,26690000,0.02168,3292760,72330623,0.3,359.26,0.3,395.19,88966666,0.0375,1197.53,,,,5,0.02168
2024-10-01,1234567890,Sporthink TR,6766432473,SP_Google_PMax_Genel,ENABLED,PERFORMANCE_MAX,3067912160,ag_forma,ENABLED,DESKTOP,YOUTUBE_WATCH,SP-GYM-FR-124,The North Face Galatasaray 2024/25 İç Saha Forması,The North Face,Giyim,Forma,,,1407,17,35710000,0.012082,2006457,25380241,0.7,896.89,0.8,986.58,51014285,0.041176,1281.27,,,,0,0.012082
